cty,bii_crop,wsum_crop,bii_urban,wsum_urban,bii_past,wsum_past,bii_plant,wsum_plant,bii_prim,wsum_prim,bii_secd,wsum_secd,bii_natural_combined,wsum_natural_combined,natfor,other,bii_natfor,bii_other,natfor_capped
MRT,0.6876079014741208,1261.9199972748756,0.3189987295629835,61.680000089108944,0.7323781568241761,53263.27998354286,0.6681917545278732,64.55999918282032,0.9657351310689984,159380.9199871868,0.783303235340582,11034.079998612404,0.9539229776197954,170414.99995405227,639.942,62351.39,1.0,0.9534500672026254,True
MWI,0.5665662955163516,9808.67997997254,0.3005333744605154,144.11999959498644,0.6358351780224425,688.5599973723292,0.5995859381576454,3965.479980438948,0.7824266458754491,2391.719988964498,0.6747591718305294,2657.999992750585,0.7257541678207015,5049.7199814766645,2127.334,1178.3,0.7525800371634569,0.6773220334471112,False
MYS,0.6167654003770884,7404.559968858957,0.2853911855316232,1292.3599970638752,0.646248371862409,533.919996842742,0.6403170874145243,15644.159958302977,0.8753406685471187,31942.039954788983,0.7072658931782487,9344.359960369766,0.8373002677912323,41286.39993271232,16997.84,5143.76,0.857214389110981,0.771492950199883,False
NAM,0.7022400132272729,10249.599967129529,0.4593112445665623,69.43999959528446,0.7307657668541363,77204.43996430933,0.7534447103445001,2171.119975589216,0.8910233201507695,57819.87992752344,0.7624925375671622,32089.51996368915,0.8451494613935762,89909.39988613874,8045.536,35471.464,0.9201527100780839,0.8281374390702755,False
NER,0.6323435626178673,17556.199979759753,0.3391757615624495,40.51999973505736,0.6867687714586331,72790.63994812965,0.6540793237998751,907.6799919232726,0.9674645788921435,144778.31999655068,0.7636296962977235,15423.840000405908,0.947839895840029,160202.1599721983,937.28,78996.72,1.0,0.9472210268233526,True
NGA,0.5846180771657182,24275.47989871353,0.2951372399956085,3173.9999930784106,0.6163578961234426,110672.8798057586,0.5763359207022875,29232.479910984635,0.7738183007732933,7752.879968032241,0.6116578517488,10328.51996511221,0.6811884468721862,18081.39993098378,15099.072,4525.2258,0.6972669346443162,0.6275402411798846,False
NIC,0.6559366382714409,5071.319984458387,0.3085144471248549,92.15999969094992,0.6619686723314429,9907.999986954032,0.6673398501136927,3261.0399854257703,0.8739052114708727,2265.3599951565266,0.6920893074908552,3871.919989183545,0.7592002225338035,6137.279985867441,4764.32,2073.796,0.7829445895197948,0.7046501305678153,False
NLD,0.492339523637011,5338.159994967282,0.2844609295699226,2381.959996432066,0.5138323656452622,2302.4399979785085,0.4658313377138116,57.03999888151884,0.6702906042337418,0.1599999964237213,0.4862373575070977,1482.0399947613478,0.4862572256176344,1482.1999947279692,42.302,1187.47,0.5382286814988407,0.48440581334895666,False
NOR,0.6644994773878391,22538.119933761656,0.3398383853991148,229.11999915540216,0.7251999805322568,423.6399996057153,0.632455504801471,75.47999841719866,0.8516000721715311,65915.0399421081,0.7255947051477992,55702.639968156815,0.7938878086793074,121617.6798755452,12005.266,23323.624,0.8500038369241101,0.765003453231699,False
NPL,0.59326776581426,7482.239979356527,0.29748914857304,123.79999953508376,0.7628800800370059,4140.23999414593,0.593695349267187,6568.719980962575,0.8313354485012229,6727.759982250631,0.6700223536637085,8938.479986704886,0.7392971628400281,15666.239961579442,5829.92,4362.1116,0.7723532932772913,0.6951179639495622,False
NZL,0.6824244604352133,5687.719971992075,0.306657979454656,308.47999957203865,0.6874741174608959,34387.2399565801,0.6289131492441078,2.999999947845936,0.8836142545490461,21021.999980211254,0.7281590451045017,8995.479976952076,0.8370282578374457,30017.47995957732,7847.554,6123.162,0.8753955750165323,0.7878560175148791,False
OAO,0.6844337590839631,297.3199993148446,0.4474701573197198,9.719999969005585,0.8102096219964384,3266.840000011027,0.6885579436642602,75.35999949276447,0.8247831682894521,214.59999831020832,0.7070322064905108,494.7999988645315,0.7426529511791178,709.3999968320131,72.062,411.332,0.8117246219476798,0.7305521597529119,False
OBN,0.5805941439772374,17501.11996369809,0.3637996801854559,1568.4799968153238,0.6252267985190514,8038.319989547133,0.5720017042083102,5261.039964780211,0.7729923453073478,1024.279996804893,0.6260876868252231,15968.439988270402,0.6349427437721241,16992.719983540475,4034.282,3385.504,0.6652990448505899,0.5987691403655309,False
OIO,0.5566820137609965,281.9199982434511,0.3241023270528709,31.35999985039234,0.5897735344839174,51.9599999114871,0.5455920561735835,421.5199993625283,0.6231434644519508,136.91999845951796,0.5855228535611019,359.279999665916,0.5959037766843582,496.199997484684,78.134,132.978,0.6359626260571194,0.5723663634514075,False
OPO,0.7209440968082057,547.9199970960617,0.3636237360959597,14.92000002413988,0.7007306736898243,583.1999985128641,0.726078821898993,173.31999836862087,0.8514632677447379,2367.319996520877,0.7568100228067677,986.8399967625736,0.8236149814497561,3354.159993954003,1286.27,1085.3999,0.8631156576837629,0.7768040919153866,False
OSA,0.5764731710106056,48.519999563694,0.232344984760773,121.64000007510184,0.5630942724710386,4.359999977052212,0.619586064509746,85.03999938815832,0.8746131981872254,899.5599997341633,0.6705427190791589,86.67999950796366,0.8566775750349331,986.239999257028,390.216,188.94,0.885567748030264,0.7970109732272376,False
PAK,0.5529336159383431,73037.2798832357,0.2783323118124617,1343.479995638132,0.6676501865994912,14167.639978967609,0.5276942189405335,9735.03993935138,0.874829187821067,39527.71996491402,0.6862263225882081,65936.8399393633,0.7569139663954957,105464.5599193275,2989.728,37964.684,0.8342487076791646,0.7508238369112481,False
PAN,0.6377545945193257,1653.519992530346,0.2797507262872701,76.27999959886074,0.6349791026004828,3795.9599954634905,0.6529863360592993,1462.6399909481406,0.8812814977088504,5387.319994442165,0.6972266464215241,2486.5999920219183,0.8231566003131892,7873.919988632202,4559.1,610.018,0.8329868454240943,0.7496881608816849,False
PER,0.6547014815894632,18323.279936492443,0.3355945183494069,787.8799961656332,0.6830930019055395,45340.559942908585,0.6598704273785789,2326.319975338876,0.9398448488752628,161637.63993282616,0.7143009158298256,36294.279946520925,0.8984874233080105,197931.919928506,68190.976,34544.199,0.929749804741841,0.8367748242676569,False
PHL,0.5655591781086642,9602.079957045617,0.2955979817560885,992.6399965658784,0.6156791493681165,3086.199991993606,0.5978916152377998,24819.31994751841,0.8156464806883337,12758.999966137111,0.6646350635517615,7677.319964438677,0.7589159651236462,20436.31993073225,6695.354,9865.16,0.8069885757821245,0.7262897182039121,False
PNG,0.7315854042799117,2349.439980186522,0.4118787424405034,38.31999978423119,0.6912912016026271,1264.2399949133396,0.7353698935082381,5693.879969187081,0.9246661375087968,75554.75994032621,0.7784976045829719,8299.359961546957,0.9101992840033432,83854.11994227767,33989.23,9837.04,0.9310982814273354,0.8379884532846019,False
POL,0.5508320766538424,60664.71994199604,0.3650914011149391,6891.559981137514,0.5816029693688507,8747.239975377917,0.5559106193229302,1132.079980686307,0.7369810444500103,33.71999977529049,0.5940694455073074,24627.199970409278,0.5942648550491252,24660.91997011751,2083.46,6419.94,0.6427949107862806,0.5785154197076525,False
PRK,0.5595145688611871,12513.519986212254,0.3212853942435081,453.9199987500906,0.6339285300264131,128.5199991464615,0.5450603142655773,139.9599976837635,0.7911374087443148,5690.839978791773,0.6357816187302765,12991.479995034637,0.6831046998034115,18682.31997929513,6139.172,1762.494,0.6986892047837036,0.6288202843053332,False
PRT,0.6239224358695477,6783.719981692731,0.3341029106509827,920.9999959766864,0.6679938007592657,5143.399995163083,0.6083558633345222,5033.559981375933,0.7538105446963139,51.67999974638224,0.6212423643969798,5787.039994455874,0.6224157591750187,5838.719994358718,865.608,524.0,0.6468058209909597,0.5821252388918637,False
PRY,0.6582401581015381,12616.879956915976,0.3462331604262165,264.0799987539649,0.7106656727609898,44236.39996946603,0.65665217337056,2355.119972482324,0.8801043365411735,16256.599972426891,0.7457564131062143,11876.95995938778,0.8233875573962331,28133.55993432552,14846.188,3613.1289,0.839825863951392,0.7558432775562528,False
PSE,0.5226130607721674,467.2399989590049,0.3173066173232308,132.8799993097782,0.5648294104868953,270.7599992901087,0.5120912124991652,144.71999939531088,0.5719408149671574,102.67999947816132,0.5743489120597127,247.11999920010567,0.5736420412736687,349.79999881982803,9.76,193.4,0.6339958497723781,0.5705962647951404,False
RAP,0.5865956577749664,917.5599955394864,0.2842368309961207,810.9999989420176,0.6320551367382189,3673.7999956160784,0.5521998630458352,189.51999785751104,0.9010702684362372,41241.35999632627,0.6861597927442591,43660.03998309374,0.7905538344964447,84901.39997813106,313.93,38615.4894,0.8776068058222856,0.789846125240057,False
ROU,0.5791049973221659,33153.71994382888,0.4003142809960441,3012.359990812838,0.6234570440037414,11345.759974189104,0.5975715569120917,3964.599959731102,0.7935986329687055,1001.7999977692962,0.6491630517167881,16044.91998180002,0.6576512280486708,17046.719979591668,6083.322,2994.334,0.680084327800412,0.6120758950203707,False
RUS,0.668737043192115,606190.4388205037,0.4027056626597433,19028.879929967225,0.6843485806001481,225817.79952383784,0.6216599233661454,24761.839810922746,0.953454207595807,5133956.43732173,0.8101736620241022,1163966.9177295193,0.9269734447490192,6297923.35707327,808613.87,592921.254,0.9679214890195841,0.8711293401176257,False
RWA,0.5226219379840353,2789.999994911253,0.2778129846600728,46.63999979197979,0.5853953315350764,868.6799985691905,0.5498456759045345,666.1599964126945,0.8090264585222722,225.55999947339296,0.6073831544313644,316.7999983355403,0.6912438074126339,542.3599976748228,211.12,0.0,0.6912438074126339,0.6221194266713705,False
SAU,0.6207835368074128,10183.9599814713,0.3052489567195215,1413.0399953499436,0.6637524235896467,15279.999979138374,0.5834255889518309,131.79999770969152,0.918421507052965,272507.4399858862,0.6935076980826713,124198.43995615096,0.8480067599809409,396705.8799461573,2699.96,38562.033,0.9354286936571817,0.8418858242914635,False
SDN,0.638260363795844,45843.15993425995,0.3501551410568504,616.6399974748492,0.6918202166697645,70287.6799178347,0.713702105836041,9974.519946575165,0.9362154672549812,173626.31995107234,0.7338807083462892,91155.27993964404,0.8665585062104864,264781.5998369381,22546.71,51458.04,0.9313161083307969,0.8381844974977173,False
SEN,0.6252048786313958,6284.319979660213,0.3190248972165218,118.55999920517206,0.6445859230249662,17321.35998006165,0.6584346119396881,3134.0399819016457,0.8081551143008585,3873.6799886599183,0.68369272195691,10251.599986433985,0.7178249642890147,14125.279975906014,8669.376,1030.52,0.7255330502201719,0.6529797451981547,False
SLB,0.780387914745795,115.11999851465224,0.6313929665140415,3.3599999472498894,0.6195518109752804,18.839999929070476,0.7693549243094273,251.3999973013997,0.93285688808042,4049.399992465973,0.8262672237783821,679.7199957072735,0.917536674977509,4729.119992874563,2491.626,173.234,0.9235403142984178,0.831186282868576,False
SLE,0.6151505479287755,2402.159989744425,0.3225701154110512,68.47999976575375,0.6568197556917907,3575.91999450326,0.6118594278619626,2996.079988665879,0.7543937839204667,772.6799944862723,0.6406341000058419,5063.599993124604,0.6556950347275043,5836.279986202717,2493.19,753.826,0.6712794325096848,0.6041514892587163,False
SLV,0.5528067172931356,1509.5199971944094,0.272756296401602,84.59999959170818,0.5806500650917633,1467.9999985322356,0.5583181285186285,596.1999954134226,0.6981836444091113,67.79999960958958,0.5738860915263946,505.7599988505244,0.5885791908850881,573.5599982738495,672.736,194.804,0.602099181779735,0.5418892636017615,False
SOM,0.6591935627609311,5976.199979387224,0.4785189877203094,114.7999994456768,0.7043738275838377,77637.83992360532,0.7142475340302058,139.15999807417393,0.8266163545791908,20803.47994069755,0.7149083675721779,24296.119967989624,0.76643687054842,45099.59991413355,5129.55,13472.45,0.8262799828767031,0.7436519845890328,False
SPP,0.6060924789207811,61149.1999020204,0.3329888126470032,2442.759993068874,0.6465921207230867,22156.639977686107,0.6049942840208885,17050.999901406467,0.7602370525135469,1523.7599899098277,0.6398212249110479,29130.999970972534,0.6458067495198898,30654.759957887232,16206.362,4732.674,0.6607409201939259,0.5946668281745333,False
SSD,0.6831588673667477,9370.59996073693,0.3603556649829138,18.79999982565641,0.7113545468819887,43172.279944874346,0.6943965274644323,7027.599962234497,0.8556413082495516,51944.959889784455,0.7423619361191603,18102.67993786931,0.8263660861612709,70047.63987968862,0.0,0.0,0.8263660861612709,0.8263660861612709,False
SVK,0.5567016493515312,6800.479988731444,0.3888787354232251,860.4399971291423,0.5858691836710618,1464.1599949896336,0.5788916603160063,432.4799935147166,0.6916371743824289,58.39999916404486,0.6169095663590741,5366.479993112385,0.6177140251189054,5424.879991747439,1159.842,996.926,0.6476504665447126,0.5828854198902413,False
SVN,0.573753299877596,1501.4799957871437,0.3580352933812584,135.11999924480915,0.5962780258662946,698.9599984511733,0.572550616266218,343.7599960193038,0.723241075097892,38.03999952971935,0.6190975554034689,3046.2399979680777,0.6203820105871924,3084.2799973487854,1178.318,154.586,0.6276614297941387,0.5648952868147249,False
SWE,0.6445083005769011,40180.39992237836,0.318945841908,785.3599980250001,0.6322291584701436,1174.439988180995,0.587552377186339,49.79999902099371,0.8642155606151108,57182.479931399226,0.7037665356585711,89866.67997337878,0.7661597731221015,147049.15990694612,19451.8,9663.0,0.7924610036945258,0.7132149033250732,False
SWZ,0.59342078780716,964.919998049736,0.3777147833643346,10.959999963641168,0.6109057125410521,2109.879997096956,0.6001305887956446,178.7199981957674,0.6543043974375059,36.59999940544367,0.6121983550437317,642.5999989360571,0.6144673201779215,679.1999982073903,293.86,85.93,0.6286918901024868,0.5658227010922382,False
SYR,0.5705563027257681,17670.039983302355,0.3381775393332286,569.3599978163838,0.6563138696359113,8311.479990527034,0.554206246809732,895.9999968335032,0.8744841439879647,6251.679994761944,0.6953482201452752,12010.479987189174,0.7566717696373831,18262.15998094529,232.84,4064.341,0.8357150015906045,0.7521435014315441,False
TCD,0.651484281110769,15350.839958816769,0.3901786089009965,82.51999945193529,0.7109918765651925,66938.51993498206,0.6960606342259326,13963.99995367974,0.9434476080447216,142384.03994681686,0.7641675054585415,27097.63997513801,0.9147833437121272,169481.67990272492,4102.936,71459.024,1.0,0.9098904908950618,True
TGO,0.5900037621867444,3413.2799910008907,0.255873516451466,80.75999983400106,0.62085379889191,2646.519995585084,0.6034188256130106,3381.2399904355407,0.773716323133654,820.5199966207147,0.6475414620857709,1405.959996834397,0.6940404186849097,2226.479992635548,1144.648,406.7,0.7127251574763102,0.6414526417286791,False
THA,0.5872642207413719,42163.99991932511,0.3779799103615304,3871.159985460341,0.6141629843980828,1562.919995971024,0.5886548385974246,24454.319916456938,0.8193461983313548,13909.519964896142,0.6481373883049123,21089.599971294403,0.7161800238996234,34999.11993237585,16367.944,7389.456,0.7391710583223571,0.6652539524901214,False
TJK,0.5937062481776788,3225.6799886375666,0.3407413703474031,512.399998255074,0.6799432845372609,10557.319986991584,0.5225377191704438,595.959995418787,0.8853971341257565,12062.519981868563,0.7247625364456217,9448.519981831312,0.8148399129845413,21511.03997248411,306.468,9598.9,0.9022758984148035,0.8120483085733231,False
TKM,0.6226170900443132,7857.839987963438,0.3995826559267874,599.599997729063,0.7264516516409599,84887.51993566751,0.5789825625882138,145.8399981483817,0.8811783869110681,11673.919985495508,0.7367828998134964,16206.239974074066,0.7972438643571822,27880.15995331109,2180.0,4871.3,0.8564076891277645,0.7707669202149882,False
TLS,0.6451449381066597,558.8399973735213,0.3970809622818422,8.439999908208847,0.6414515064531131,499.1199989318848,0.6564315104977563,849.039997652173,0.7532931026211357,170.0399987474084,0.6621393458284187,931.679998718202,0.6762080608740797,1101.7199975773692,1045.992,87.878,0.6814897915754891,0.6133408124179401,False
TUN,0.5779643757013356,10109.279987126589,0.310949491628106,450.3999987244606,0.6149848537579874,5591.319993749261,0.5748930884276792,1627.439989745617,0.9075116148938848,9829.040002204478,0.6917310999578123,9935.159999623897,0.7990420618206637,19764.199993036687,540.57,5138.802,0.8785334075501864,0.7906800667951678,False
TUR,0.6027914362836329,89946.9198898673,0.3166655752009489,2824.2799916937947,0.6605324292403321,38669.8399335742,0.5947783975559661,12467.319936409593,0.7440182287021572,7502.079948969185,0.6547771412042981,48641.75995886326,0.6667017579439073,56143.83988993615,21612.566,16536.56,0.6969108595730819,0.6272197736157736,False
TZA,0.629754830420247,39950.87989442796,0.3630972573197974,307.4399981796741,0.6727680275476864,45425.55992731452,0.6647154990381504,24884.039873346686,0.8490468854295188,31424.799896351997,0.7094063482721028,37832.91992916912,0.772766446653637,69257.71981607378,44722.97,3782.8,0.7788403576645819,0.7009563218981237,False
UGA,0.5767573904988652,8483.999974004924,0.2775963162262896,211.63999946415424,0.6294561825520995,18533.199963644147,0.6016089882486552,9274.31997666508,0.7568824218282663,2364.759988255799,0.6519234687435709,2111.159991070628,0.7073763664625725,4475.919978886843,2005.076,3156.938,0.7534555201179093,0.6781099681061183,False
UKP,0.5444396562660878,26475.799955777824,0.270974670730528,4932.799988865852,0.6212580414937607,44685.79995773733,0.4715582421049475,0.6399999856948853,0.7581184777584993,133.27999920397997,0.5933216662745036,7096.07997340709,0.596359849314832,7229.359972186387,344.0,3451.5253,0.6560157544886469,0.5904141790397822,False
UKR,0.5906187988633996,116968.8398484066,0.3820783683493615,9803.799974963067,0.60932487095908,16520.999951288104,0.5990659350732567,12460.7198985368,0.7697229769046178,1573.519995957613,0.618890113953034,24153.55995680392,0.6281153554633325,25727.079950854182,5090.0,6110.0,0.6643584834440763,0.5979226350996687,False
URY,0.6613962639214176,8251.319983035326,0.3368039137423081,244.1599994823337,0.7001939250022811,29630.119973875582,0.6713216067143254,819.4799879863858,0.7896659045996851,416.1999979019165,0.6897778229022828,2616.839990273118,0.7034846713502331,3033.039988845587,847.32,1481.576,0.7512788499385677,0.6761509649447109,False
USA,0.634441741432838,688492.7589024454,0.2981010766033072,44322.11989741027,0.7103038921596804,585703.5993840918,0.5692518765487519,16790.239758603275,0.9251965458613988,626649.0794612169,0.7015102913032746,750655.519412443,0.8032835560241711,1377304.5989791974,281728.8,169870.6273,0.8346803345526896,0.7512123010974207,False
UZB,0.5752498018853018,17722.199970133603,0.3189701463577241,2898.3999957963824,0.7102732894960507,59961.119957089424,0.5214173933764055,2307.0799788311124,0.8805163356751611,14709.959978446364,0.7224938454987448,14968.279983870683,0.8008173751189941,29678.23996473104,1440.384,14644.662,0.8810310187827348,0.7929279169044614,False
VEN,0.6482927940575841,10449.599941544237,0.3163556895961343,967.8399966806172,0.6900326449869602,61372.1999290064,0.6470206437519189,6552.839962288737,0.9497129063458238,83070.95996418595,0.6894447256722125,22211.719949759543,0.8948035523679757,105282.6799286902,46218.454,19419.592,0.9220842234109208,0.8298758010698287,False
VNM,0.5595929521813635,25934.95996276289,0.3278438134970013,2510.0399930030107,0.584383855364213,1799.4799950569868,0.5543287606022316,10473.879952691495,0.7993737796400429,9935.519970968366,0.6344205788832775,18100.479976557195,0.6928774138772655,28035.999946840107,10960.658,4283.108,0.7129083123838267,0.641617481145444,False
VUT,0.791491333141911,87.95999920368195,0.63852507878319,1.6799999698996544,0.7815653176802648,41.99999985098839,0.8012014359565646,340.8399980813265,0.9338113041336968,1308.799998946488,0.814506004401236,477.399998575449,0.9019244214114072,1786.1999962851403,898.634,115.024,0.912276402146577,0.8210487619319193,False
YEM,0.5745941207955967,3685.3199910447,0.3411048170857973,217.95999908447263,0.6576082049325166,21110.479979410768,0.5578481603243748,592.1199965775013,0.936582087424778,42355.079997725785,0.7155419548404609,27141.239986218512,0.8502566059240717,69496.31997220963,384.3,28796.0,0.9433491442374609,0.8490142298137148,False
ZAF,0.6299171494308339,40052.759921878576,0.2896323053475017,2533.7199922800064,0.6919702096735129,190456.1998779848,0.6053671450784243,3055.799975797534,0.8259383527107367,16294.999960258603,0.7105832982051126,29444.679963313043,0.751679139102985,45739.67991607636,20166.014,2436.844,0.7598714132577341,0.6838842719319607,False
ZMB,0.6644448067571638,17470.11993379891,0.3139445973159735,226.11999889463183,0.6974230919644326,33439.03993477672,0.6779847470973555,16145.959898151455,0.8467178242637177,49338.15988423675,0.7183305265666174,38035.559922881424,0.790828218556814,87373.71983041614,45208.602,5237.086,0.7991244348558993,0.7192119913703094,False
ZWE,0.6421797617129176,22959.67995858937,0.2672475810097372,182.71999955922365,0.6667655583571283,19068.75996299833,0.6558428479133221,7016.5599448010325,0.7654174850202311,13138.519935421646,0.6707610392179847,20807.719966880977,0.707396778700852,33946.23988676071,13652.318,8533.1221,0.7356935483289337,0.6621241934960403,False
